chirp_mass mass_ratio distance phi ra dec
62.850407 0.14475596 1177.0942 1.0549526 1.0549526 -1.17606
97.58453 0.2277067 2110.4517 4.3830776 4.3830776 0.735265
88.09323 0.298289 2211.959 3.5510464 3.5510464 0.73617446
92.7422 0.22592622 1944.2247 3.3713589 3.3713589 0.6906965
84.79301 0.26563746 1792.2245 4.3322964 4.3322964 0.7156969
71.03539 0.13567117 1534.3483 4.355734 4.355734 0.77814597
85.62765 0.2592574 2395.9958 3.3791714 3.3791714 0.7000726
72.80678 0.21284077 2057.4346 0.23854637 0.23854637 -1.0067394
79.676476 0.29996914 2110.191 0.07448387 0.07448387 -1.1119635
87.73549 0.31151393 1547.3896 4.3947964 4.3947964 0.76939404
69.360664 0.13662902 1790.9991 3.6174526 3.6174526 0.6674724
63.517685 0.12570852 960.28467 3.8987026 3.8987026 1.0425148
62.29071 0.19797778 1603.1654 3.5705776 3.5705776 0.6291797
75.94539 0.2642487 1362.0051 4.3205776 4.3205776 0.7117516
88.51686 0.37429285 2262.7373 3.5197964 3.5197964 0.57301223
96.69081 0.21701422 1178.0532 0.03151512 0.03151512 -1.0742904
94.261734 0.22406298 1894.8217 4.3166714 4.3166714 0.8068449
98.209564 0.25916156 2250.9043 3.3752651 3.3752651 0.6228968
83.08263 0.18590808 2185.2097 3.9221401 3.9221401 0.9909126
77.05603 0.2740913 1514.7695 3.9533901 3.9533901 0.96410733
92.259705 0.222204 2015.8804 4.043234 4.043234 0.9265083
60.30056 0.17866161 1011.3174 3.9494839 3.9494839 0.89264923
74.4645 0.25861713 1653.6193 3.4651089 3.4651089 0.6556785
94.56435 0.292181 1099.6699 0.6096401 0.6096401 -1.1973587
85.429855 0.15934432 1998.4728 3.8635464 3.8635464 1.0248269
71.49638 0.20935693 1407.4244 4.5393276 4.5393276 0.9311865
80.33009 0.27615607 1648.9879 4.4299526 4.4299526 0.8590943
86.72966 0.26136816 1652.9543 4.0510464 4.0510464 0.9841388
95.42961 0.19356576 2884.4849 5.947513 5.947513 -0.566189
99.790344 0.23282468 2872.122 3.4065151 3.4065151 0.6603592
96.300064 0.13699293 2659.6401 6.2170444 6.2170444 -0.90166986
84.87808 0.25153548 2173.1716 4.3674526 4.3674526 0.79403
99.73042 0.21155283 2064.8787 3.9143276 3.9143276 0.94348204
84.607834 0.13628039 2325.5806 6.1857944 6.1857944 -0.953965
86.51487 0.21308976 2034.222 0.11354637 0.11354637 -1.181246
99.85131 0.31227654 1746.2966 4.2580776 4.2580776 0.9151554
75.56309 0.23608369 1778.81 1.1721401 1.1721401 -1.1316409
91.115326 0.16876385 1782.6577 3.8518276 3.8518276 0.93630105
75.15294 0.23330337 2103.4478 3.3830776 3.3830776 0.5930104
98.63445 0.34500968 1874.4102 4.4104214 4.4104214 0.82614374
92.14296 0.23919445 1801.532 3.5510464 3.5510464 0.5888318
97.505936 0.28704202 1385.4948 1.1408901 1.1408901 -1.2086538
93.260574 0.25591886 2224.1926 0.06667137 0.06667137 -1.1623555
93.64874 0.35336012 2237.474 6.103763 6.103763 -0.95048225
95.75813 0.31424105 1792.5425 0.011983871 0.011983871 -1.1478579
93.30105 0.25914502 1793.377 0.48854637 0.48854637 -1.2576953
82.57332 0.14209211 2190.4028 3.8401089 3.8401089 0.8771755
79.73372 0.15593618 849.33777 5.994388 5.994388 -0.55771863
89.86891 0.4177204 1676.2638 0.18776512 0.18776512 -1.2343738
90.73512 0.30812517 2517.481 3.2502651 3.2502651 0.49112388
94.85004 0.1814062 1930.7034 0.30495262 0.30495262 -1.146113
85.81943 0.23674491 2315.0684 3.6408901 3.6408901 0.8016488
70.59948 0.22886953 1766.3657 3.9885464 3.9885464 0.84257334
90.87648 0.19710588 1813.6539 3.8401089 3.8401089 0.9298259
89.13765 0.14957342 2459.742 3.4104214 3.4104214 0.5534911
94.52719 0.18234175 2703.2637 0.03542137 0.03542137 -1.1164447
74.50323 0.1648139 1390.846 4.344015 4.344015 0.7569903
93.81032 0.27509686 2046.8759 0.08620262 0.08620262 -1.2621537
80.45303 0.1969276 2321.8967 3.9377651 3.9377651 0.9840211
97.28126 0.30579042 1564.7498 4.4143276 4.4143276 0.85117126
81.53844 0.35862422 1324.4507 6.088138 6.088138 -1.0482446
95.555244 0.22710973 2011.5199 3.9494839 3.9494839 0.91866136
65.12038 0.15951005 956.5558 6.2522006 6.2522006 -1.1763332
74.09068 0.21594277 1046.5813 6.166263 6.166263 -1.0742927
96.74736 0.18588209 1443.208 6.021732 6.021732 -0.6494265
89.71668 0.39143547 2848.4653 3.8322964 3.8322964 0.88821185
93.01364 0.27778032 1470.0481 4.261984 4.261984 0.86530346
79.22743 0.27102384 1928.0569 3.8987026 3.8987026 0.89277107
93.94413 0.3497028 2296.8682 4.418234 4.418234 0.7159617
99.620316 0.48579818 2390.0957 3.3088589 3.3088589 0.55939835
79.89801 0.1319477 1834.6165 1.1526089 1.1526089 -1.1284394
84.847 0.2062605 1681.2587 3.4182339 3.4182339 0.6000788
77.53757 0.23608297 2752.172 3.8830776 3.8830776 0.93105936
94.87456 0.15895757 2010.807 4.449484 4.449484 0.8101501
97.984406 0.23185393 1599.5618 0.20339012 0.20339012 -1.1896485
94.09599 0.1937621 2548.583 6.213138 6.213138 -0.9806573
76.135124 0.27090588 1359.1344 0.14870262 0.14870262 -1.0318067
95.25801 0.22981194 1637.6063 3.3283901 3.3283901 0.5004362
94.49745 0.29577994 2183.1113 3.5041714 3.5041714 0.63859475
94.39667 0.38792753 2623.2646 3.5002651 3.5002651 0.7337012
82.58982 0.16149935 1402.3445 0.015890121 0.015890121 -0.9477377
40.14984 0.14605561 567.124 4.2697964 4.2697964 0.797937
81.3593 0.22278091 1736.135 0.16432762 0.16432762 -1.1457202
95.50043 0.36488733 1618.2915 3.3049526 3.3049526 0.60034317
80.87639 0.28685653 1586.0844 0.21901512 0.21901512 -1.1776172
93.651474 0.34254462 1735.1157 0.08229637 0.08229637 -1.0511748
75.57222 0.1981779 1826.8558 0.10182762 0.10182762 -1.1267338
92.14638 0.41410026 1907.7571 0.21510887 0.21510887 -1.0979027
96.36272 0.20609054 2144.4731 3.3596401 3.3596401 0.48234576
79.13189 0.20331329 1955.931 3.0002651 3.0002651 0.21501926
81.59859 0.26223505 1244.8705 4.2893276 4.2893276 0.7754993
80.32921 0.19873908 1775.5646 3.9846401 3.9846401 0.93354756
10.404285 0.14145166 355.9795 3.4299526 3.4299526 0.6605805
93.41688 0.4427543 2401.0469 3.9104214 3.9104214 1.0025772
77.696495 0.3269688 2438.1838 3.3166714 3.3166714 0.5689244
95.5902 0.1684803 1488.9816 4.449484 4.449484 0.83945537
94.9483 0.24921668 2496.2153 0.03151512 0.03151512 -1.1089759
91.519585 0.31129795 2190.9358 3.5080776 3.5080776 0.73867315
82.74758 0.14061818 1599.4283 3.4807339 3.4807339 0.6607852
64.55135 0.23457274 1325.6179 3.9885464 3.9885464 0.960849
96.42203 0.28660443 1806.8408 3.9455776 3.9455776 0.8771257
59.128498 0.2056725 1059.2 3.9533901 3.9533901 0.8983906
94.458435 0.2896657 1920.3546 3.4377651 3.4377651 0.60084057
61.724045 0.2054053 1309.6184 3.5158901 3.5158901 0.56306016
92.47322 0.40718532 1433.5116 5.7639194 5.7639194 -0.4247685
65.51657 0.19747043 1513.9928 6.1897006 6.1897006 -0.88001156
66.03231 0.20735717 1306.852 4.371359 4.371359 0.7862118
85.765305 0.32888553 2428.7666 0.03151512 0.03151512 -1.1419975
70.70642 0.24802354 1646.4752 3.4455776 3.4455776 0.67953086
74.136856 0.29261342 1553.0052 4.4729214 4.4729214 0.7786745
81.47373 0.24655265 2057.4011 3.2932339 3.2932339 0.6771528
66.19409 0.13186273 1283.0918 0.08620262 0.08620262 -1.1890235
97.28424 0.39076984 1861.5073 4.000265 4.000265 0.99807835
90.80449 0.16937679 1983.9626 3.5940151 3.5940151 0.66425085
72.0285 0.15659776 1304.2518 3.7893276 3.7893276 0.91962165
88.60936 0.32436007 2084.2373 3.2697964 3.2697964 0.47654417
95.83972 0.21692169 2000.2122 3.9065151 3.9065151 0.88351434
97.131325 0.24888965 1901.26 4.3049526 4.3049526 0.80150676
61.061485 0.13063645 1630.0464 3.8088589 3.8088589 0.9286701
61.122158 0.17446521 1264.6206 3.4065151 3.4065151 0.5214064
87.56501 0.15073404 1959.4902 1.2307339 1.2307339 -1.205381
86.10392 0.29854545 1529.6936 1.2307339 1.2307339 -1.2755711
93.411896 0.3585085 2316.218 4.375265 4.375265 0.8020564
81.29193 0.27708447 1964.6196 4.35964 4.35964 0.70270747
54.208908 0.20787159 1227.9888 0.06667137 0.06667137 -1.0618752
89.13983 0.34726077 2006.3877 4.0041714 4.0041714 0.9600576
92.03426 0.2939672 1485.883 3.9026089 3.9026089 1.029225
88.0383 0.28088203 1547.59 3.1643276 3.1643276 0.53711784
91.1378 0.29397175 2774.643 0.06667137 0.06667137 -1.1917901
96.86958 0.19732323 1996.2083 3.7971401 3.7971401 0.98413247
83.13257 0.31459507 1852.0007 3.9494839 3.9494839 0.94238675
73.66458 0.24802518 1552.8181 4.031515 4.031515 0.9690903
96.299095 0.26610333 1998.6517 4.4260464 4.4260464 0.77845186
89.40668 0.30495623 2748.7925 3.1291714 3.1291714 0.53378654
93.1075 0.29678315 1319.7458 3.9494839 3.9494839 0.9344318
83.35485 0.2597222 2299.3635 0.15260887 0.15260887 -1.1567869
69.88927 0.20136818 1376.5853 4.406515 4.406515 0.8255874
84.10131 0.15342075 2365.1404 3.2815151 3.2815151 0.52119493
81.17295 0.22626889 889.27 1.0158901 1.0158901 -1.055847
74.73173 0.31510735 1354.097 5.775638 5.775638 -0.5296299
87.04549 0.21817338 1507.8821 4.1174526 4.1174526 0.8836829
85.32536 0.29505947 1904.4319 3.9065151 3.9065151 0.8909022
68.737434 0.2904613 2048.3435 3.5041714 3.5041714 0.692928
81.4906 0.26061592 1776.7572 4.0041714 4.0041714 0.85852
83.2281 0.19343558 865.80066 0.05885887 0.05885887 -1.2517452
91.08106 0.27047336 1808.8441 4.3635464 4.3635464 0.7985473
94.765854 0.4802805 2244.8066 0.11354637 0.11354637 -1.1171298
50.307564 0.1337429 851.4809 3.8049526 3.8049526 0.98494655
89.786545 0.2489107 2876.7026 3.4494839 3.4494839 0.5825382
67.899155 0.13563108 1066.6691 4.3166714 4.3166714 0.89428353
86.153786 0.25931698 2141.7205 3.9299526 3.9299526 0.91824013
92.70451 0.14364061 2651.801 3.2932339 3.2932339 0.6142199
92.320206 0.2885122 2184.016 5.9514194 5.9514194 -0.67746395
68.21862 0.21998635 1017.77405 3.8518276 3.8518276 0.9580205
86.19099 0.15781516 2395.9556 3.6057339 3.6057339 0.7073064
85.66657 0.16552922 1536.9309 5.7990756 5.7990756 -0.48296311
75.45468 0.15477848 1757.5702 3.8635464 3.8635464 1.0070158
88.35019 0.1615462 2751.3013 3.3635464 3.3635464 0.64310247
73.934715 0.15565893 1830.3456 0.06276512 0.06276512 -0.9086954
79.952866 0.20563418 1977.1534 4.3322964 4.3322964 0.7239583
89.79741 0.24071869 941.91583 0.15260887 0.15260887 -1.2302841
85.34297 0.15919918 1722.166 0.06276512 0.06276512 -1.1525774
84.710434 0.29035065 2752.08 3.8088589 3.8088589 0.9269262
78.80539 0.22925088 1977.6824 3.8674526 3.8674526 0.9415844
79.80461 0.2433702 2005.6139 4.340109 4.340109 0.8271688
70.11687 0.26448634 2329.8315 3.2346401 3.2346401 0.58087516
94.86735 0.35790414 1338.4749 6.056888 6.056888 -0.90320164
98.816956 0.3203402 1675.3282 5.8615756 5.8615756 -0.5997224
94.89003 0.19295982 2323.6553 3.6994839 3.6994839 0.61915773
96.780365 0.31211728 2813.2627 6.119388 6.119388 -1.0146557
86.3463 0.14060661 1553.3394 3.9065151 3.9065151 0.9035701
97.44765 0.29244196 1421.764 4.4455776 4.4455776 0.89930296
96.974915 0.14486948 3044.7837 3.9885464 3.9885464 0.9034979
99.914536 0.42397422 2059.5461 4.433859 4.433859 0.7784283
95.709236 0.5315899 1752.5233 6.228763 6.228763 -0.8453797
87.012146 0.172802 2363.232 3.9416714 3.9416714 0.96518105
78.56501 0.22467262 1675.1997 4.281515 4.281515 0.8978342
65.30946 0.13094926 1100.4084 3.6760464 3.6760464 0.8045286
83.520905 0.15912172 2491.9622 3.9729214 3.9729214 0.86039805
96.791824 0.31677833 1764.9222 3.9651089 3.9651089 1.007969
87.914764 0.16800246 1953.7898 0.17214012 0.17214012 -1.137419
68.2943 0.28238478 1745.3446 0.027608871 0.027608871 -0.9377496
89.6532 0.21614444 1662.1407 4.277609 4.277609 0.79191697
85.30797 0.15923816 928.1756 3.3322964 3.3322964 0.5252224
97.66795 0.31695518 2873.6704 4.3674526 4.3674526 0.7347108
96.34582 0.35734236 2243.9468 4.1447964 4.1447964 0.8111339
84.63399 0.1698654 1439.3423 3.4729214 3.4729214 0.6842554
83.95351 0.24988377 1183.9834 0.12526512 0.12526512 -1.2199951
92.17128 0.35338742 1580.0868 1.0901089 1.0901089 -1.1268454
88.53986 0.2269831 2032.136 6.166263 6.166263 -0.87880456
90.517265 0.37026834 2340.9272 3.4221401 3.4221401 0.69039065
94.71381 0.19630435 1609.8315 1.1877651 1.1877651 -1.1317544
92.9809 0.36043227 2644.7974 6.088138 6.088138 -0.7591984
94.87071 0.2650662 2763.8303 3.9104214 3.9104214 0.9023065
41.161854 0.13378769 727.61206 3.9846401 3.9846401 0.9528414
85.09895 0.15922236 1557.9569 4.3205776 4.3205776 0.7422895
71.37114 0.36712718 1349.4225 6.228763 6.228763 -0.90520453
79.543045 0.28896517 2359.4631 0.28932762 0.28932762 -1.0354799
87.682755 0.27603024 1565.9583 3.6057339 3.6057339 0.6812037
80.099846 0.25277865 1659.2444 5.822513 5.822513 -0.41535833
84.20748 0.21726802 1606.5188 3.4299526 3.4299526 0.5704081
91.51309 0.17915022 1025.141 0.15651512 0.15651512 -1.2032708
92.25479 0.20140502 1857.0754 4.3010464 4.3010464 0.83194035
71.86928 0.1299572 1322.4231 4.406515 4.406515 0.7690837
99.48259 0.4664821 1582.845 3.3752651 3.3752651 0.5832766
99.181915 0.18260345 2832.5693 3.4729214 3.4729214 0.55029094
52.793262 0.16714704 1234.0842 3.7580776 3.7580776 0.8904597
70.87666 0.13292056 1477.225 6.0920444 6.0920444 -0.8722638
92.904785 0.16814137 1966.676 3.4807339 3.4807339 0.6122204
85.15158 0.22030538 1422.0189 0.21510887 0.21510887 -1.185819
97.830666 0.23053744 1773.0581 6.1701694 6.1701694 -0.9453272
97.9516 0.25148892 2066.8496 0.16042137 0.16042137 -1.1298313
86.17317 0.37163788 2131.3738 4.3674526 4.3674526 0.76936376
71.93369 0.13977057 1138.5024 0.17214012 0.17214012 -1.0147525
90.68791 0.2223385 1833.0005 4.406515 4.406515 0.7279144
76.96571 0.1855185 1743.5859 3.9065151 3.9065151 0.8853732
84.198586 0.33841467 3095.9446 3.1877651 3.1877651 0.5621753
77.00413 0.1858797 843.5841 4.3362026 4.3362026 0.7743198
90.86429 0.37598902 1911.6542 0.23464012 0.23464012 -1.1841642
93.515976 0.30173415 2358.6538 5.869388 5.869388 -0.5196988
68.96212 0.15352324 2048.457 3.5158901 3.5158901 0.7295303
64.34021 0.18589291 1516.986 3.9338589 3.9338589 0.9355907
92.63134 0.3271366 2303.9136 3.4143276 3.4143276 0.68469936
90.93589 0.2876707 1839.5875 3.6799526 3.6799526 0.81526273
93.81748 0.24644211 1509.4244 4.406515 4.406515 0.8970775
73.167915 0.20648327 1978.6241 6.0764194 6.0764194 -0.8061141
80.66084 0.14871123 2583.4775 0.26198387 0.26198387 -1.1412264
92.469604 0.24617726 2919.9966 6.2482944 6.2482944 -0.87328804
90.58173 0.18444729 1123.44 1.1174526 1.1174526 -1.1514829
89.6624 0.26007813 2239.0427 6.2014194 6.2014194 -0.8566641
82.05432 0.18768117 1243.214 4.3166714 4.3166714 0.8919836
83.80662 0.18658671 1615.7844 3.5979214 3.5979214 0.7857986
76.62017 0.20261192 2083.1157 6.1232944 6.1232944 -0.4012602
80.96793 0.17884454 1827.9932 3.8713589 3.8713589 0.9714561
55.702553 0.20067045 1174.1887 3.2502651 3.2502651 0.5231471
81.8838 0.14847454 1387.1833 3.8752651 3.8752651 1.0134175
49.542473 0.15394926 1203.9216 3.4572964 3.4572964 0.6881556
90.377426 0.18079647 1730.166 3.7971401 3.7971401 0.9610115
92.9843 0.3686207 2474.9556 6.0178256 6.0178256 -0.85200477
96.66954 0.18022674 2101.0986 3.9846401 3.9846401 0.91984665
96.13637 0.24562061 2569.4292 0.011983871 0.011983871 -1.0908375
99.75969 0.39527786 2356.2512 3.4729214 3.4729214 0.63532895
74.22254 0.20047769 1458.9187 0.15651512 0.15651512 -1.1497785
78.214294 0.332335 1385.6787 0.11745262 0.11745262 -1.1682241
94.54414 0.25771174 1172.1636 3.8947964 3.8947964 0.9130878
74.88907 0.27267295 2020.1713 3.9182339 3.9182339 0.81688154
72.04934 0.27525428 1601.6665 3.9807339 3.9807339 0.9444547
85.41727 0.26486185 1595.4547 4.2737026 4.2737026 0.8520149
72.71716 0.2201508 1531.397 0.18776512 0.18776512 -1.1495821
97.18315 0.2382477 897.43665 0.23073387 0.23073387 -1.171637
85.87665 0.23005438 1142.062 0.14479637 0.14479637 -1.1610869
94.957825 0.37540573 2100.284 3.8791714 3.8791714 0.9505322
98.85325 0.41747558 1955.2489 0.32057762 0.32057762 -1.1725264
57.747604 0.2362786 1177.1815 3.8635464 3.8635464 0.9953103
80.85772 0.25089166 2173.5073 0.019796371 0.019796371 -1.1676753
73.2353 0.24405962 1648.0886 0.25417137 0.25417137 -1.209308
79.18082 0.22593 2598.127 3.5666714 3.5666714 0.61551696
71.5547 0.22776282 1234.0903 0.26979637 0.26979637 -1.1508663
66.409195 0.26430196 1603.9733 3.1955776 3.1955776 0.5267
90.4794 0.19020632 2211.454 0.015890121 0.015890121 -1.1400807
76.64674 0.13387057 1441.1423 1.1135464 1.1135464 -1.1853896
79.61819 0.15269762 1440.3547 3.8674526 3.8674526 1.0373461
98.81601 0.45593336 2617.1436 3.5237026 3.5237026 0.68816465
76.474556 0.33359918 1706.8406 4.2697964 4.2697964 0.79810256
95.857254 0.2442106 1814.142 0.05495262 0.05495262 -1.1721492
84.013626 0.22083116 988.8694 3.9729214 3.9729214 0.981329
95.50755 0.21097556 2278.453 3.5627651 3.5627651 0.7892047
74.715454 0.14679551 1396.9707 4.0510464 4.0510464 0.89428663
96.90506 0.34060377 1887.6605 3.3557339 3.3557339 0.6927223
95.04016 0.2490105 1728.2565 4.2893276 4.2893276 0.82962453
68.632866 0.22777277 1790.609 3.4963589 3.4963589 0.57092303
95.51055 0.16997364 2326.9238 4.26589 4.26589 0.9277673
93.77153 0.27646518 1636.5044 3.1955776 3.1955776 0.35410824
88.006294 0.2472302 2406.0266 4.4104214 4.4104214 0.7043273
94.030205 0.2503489 1786.1508 4.0862026 4.0862026 0.84152204
90.74771 0.17903963 1425.4884 0.25417137 0.25417137 -1.1875795
84.0767 0.31115192 1115.7815 3.5354214 3.5354214 0.584899
77.135185 0.15846765 1659.1898 3.5822964 3.5822964 0.6639042
82.74599 0.1534529 2103.632 3.9416714 3.9416714 0.9701988
98.42323 0.20725653 2774.2466 4.35964 4.35964 0.75416434
83.57385 0.27842343 1937.0375 4.0197964 4.0197964 0.9230937
71.92934 0.13591546 1667.6947 3.3166714 3.3166714 0.53328997
92.45423 0.25810036 2028.4364 4.402609 4.402609 0.732373
70.78031 0.2942042 1235.6633 4.3362026 4.3362026 0.8227393
72.17511 0.16378698 1695.9355 3.3362026 3.3362026 0.57026875
88.01932 0.23531798 2018.8188 3.8713589 3.8713589 0.9927274
92.43818 0.32374418 2456.3452 3.2307339 3.2307339 0.49369374
97.57428 0.2437973 942.4106 3.1330776 3.1330776 0.5495585
80.77784 0.2880569 1908.1299 3.3322964 3.3322964 0.55823034
80.71881 0.2677791 1930.6139 4.3322964 4.3322964 0.7983751
87.377884 0.16826594 1907.1711 4.0080776 4.0080776 1.0239054
69.64923 0.14553413 1538.582 3.5471401 3.5471401 0.66042715
74.86906 0.16472447 1588.425 6.010013 6.010013 -0.67301065
85.36412 0.21050045 1995.4014 0.32057762 0.32057762 -1.0933218
87.0982 0.37490878 1900.5408 3.3322964 3.3322964 0.624323
89.58858 0.2960602 1643.1693 6.0803256 6.0803256 -0.8162798
85.45696 0.2806364 2413.525 6.025638 6.025638 -0.8947631
95.93036 0.21961302 2146.4128 4.35964 4.35964 0.73346895
95.26259 0.40317774 1964.6636 6.0178256 6.0178256 -0.8834565
99.029495 0.19652715 2767.0198 6.2522006 6.2522006 -0.992517
89.84619 0.32902294 2126.722 4.324484 4.324484 0.7220514
97.17955 0.15564945 2045.1497 3.9651089 3.9651089 0.9801122
90.33116 0.14954439 2063.694 3.9416714 3.9416714 1.0131909
92.047935 0.17695683 2991.805 3.8752651 3.8752651 0.96123093
79.12538 0.14491066 1536.9468 3.4885464 3.4885464 0.79564524
86.277596 0.18141636 2673.3293 3.4533901 3.4533901 0.7080235
83.63214 0.29072773 1312.5413 4.3010464 4.3010464 0.78833383
66.06175 0.26286092 1334.0272 0.16042137 0.16042137 -1.0700363
78.784325 0.15514615 1807.281 3.9104214 3.9104214 0.9117934
67.335976 0.23846304 1901.7358 6.2678256 6.2678256 -0.936405
79.57709 0.29481584 1704.3994 3.9182339 3.9182339 0.99310625
93.23904 0.21579435 2055.921 3.4768276 3.4768276 0.59885156
86.82094 0.35852545 2718.0403 3.2385464 3.2385464 0.39747474
88.61992 0.2648304 1674.2 3.8713589 3.8713589 0.92242354
86.05728 0.33229327 2170.9062 3.9143276 3.9143276 0.89339906
83.63347 0.17679343 1930.673 6.1272006 6.1272006 -0.842792
85.336296 0.34470952 2655.4111 0.05495262 0.05495262 -1.1902106
84.65498 0.3382834 2266.0244 0.09401512 0.09401512 -1.1122758
94.01557 0.44697618 1965.6299 6.177982 6.177982 -0.840558
96.05924 0.42345792 1538.2291 6.0295444 6.0295444 -0.7974666
82.76354 0.16471499 1883.3656 3.4143276 3.4143276 0.606803
91.09122 0.33307558 1676.1001 3.8088589 3.8088589 0.7983481
84.58209 0.28891915 2029.9045 3.5119839 3.5119839 0.7153619
77.05535 0.23235041 1893.9202 6.056888 6.056888 -0.75113773
96.52115 0.28909203 2211.1196 0.16432762 0.16432762 -1.1284864
84.79439 0.31834525 2026.032 6.1701694 6.1701694 -0.8726084
53.669247 0.19262707 1153.3137 3.3830776 3.3830776 0.5653754
79.1864 0.21715772 1865.5061 3.9846401 3.9846401 0.9095969
85.60069 0.2449441 2234.2693 3.4846401 3.4846401 0.62344205
96.182465 0.23579562 2098.4097 6.1584506 6.1584506 -0.981791
89.552574 0.35046905 2092.2532 3.5901089 3.5901089 0.7353429
83.35843 0.22182363 1929.6132 3.9260464 3.9260464 0.95207113
89.368 0.24285766 2248.6714 6.166263 6.166263 -1.0036359
81.70227 0.15596217 1984.8647 6.1740756 6.1740756 -0.8956077
81.7563 0.27688387 1536.7107 4.3791714 4.3791714 0.8461703
94.813705 0.27814403 791.1984 6.115482 6.115482 -0.9214221
94.811455 0.4702297 1835.1123 0.05104637 0.05104637 -1.1291062
97.368355 0.2106688 1138.7317 3.7385464 3.7385464 0.80476815
45.378513 0.15929449 827.97205 3.3557339 3.3557339 0.580108
69.9079 0.18177095 1616.866 3.8596401 3.8596401 0.90413755
99.31651 0.15686437 2899.794 3.2072964 3.2072964 0.32945973
94.604996 0.1768884 1412.2046 3.9299526 3.9299526 1.0358465
86.06855 0.26833946 1236.3184 4.39089 4.39089 0.8054289
77.96837 0.24642023 1364.1936 6.1428256 6.1428256 -0.92043203
